Timestamp,Weight(kg),FilledLevel(%),AirQuality,RemainingFill(%),TimeDiff,FillRate(%)_per_second,EstimatedTimeToFull(s),EstimatedTimeToFull(days)
2024-10-11 07:30:00,1.2456773689001714,6,7,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-10-11 08:00:00,1.80985265583522,9,9,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-10-11 08:30:00,2.3758507355715204,12,7,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-10-11 09:00:00,2.710874147539889,15,6,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-10-11 09:30:00,3.2432790131902576,18,2,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-10-11 10:00:00,3.827427133601328,21,6,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-10-11 10:30:00,4.032642090405402,24,5,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-10-11 11:00:00,4.339828837171064,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-11 11:30:00,5.060389316342943,30,4,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-10-11 12:00:00,5.67482087402578,33,4,67,0 days 00:30:00,0.018333333333333333,3654.5454545454545,0.0422979797979798
2024-10-11 12:30:00,6.054827514300487,36,1,64,0 days 00:30:00,0.02,3200.0,0.037037037037037035
2024-10-11 13:00:00,6.369306669296359,39,7,61,0 days 00:30:00,0.021666666666666667,2815.3846153846152,0.03258547008547008
2024-10-11 13:30:00,6.868742262612787,42,3,58,0 days 00:30:00,0.023333333333333334,2485.714285714286,0.02876984126984127
2024-10-11 14:00:00,7.575343675030375,45,7,55,0 days 00:30:00,0.025,2200.0,0.02546296296296296
2024-10-11 14:30:00,8.060593460219136,48,1,52,0 days 00:30:00,0.02666666666666667,1949.9999999999998,0.02256944444444444
2024-10-11 15:00:00,8.62275648955775,51,7,49,0 days 00:30:00,0.028333333333333332,1729.4117647058824,0.020016339869281047
2024-10-11 15:30:00,8.854604863037215,54,7,46,0 days 00:30:00,0.03,1533.3333333333335,0.017746913580246916
2024-10-11 16:00:00,9.548196997362254,57,2,43,0 days 00:30:00,0.03166666666666667,1357.8947368421052,0.015716374269005847
2024-10-11 16:30:00,10.15548668260938,60,2,40,0 days 00:30:00,0.03333333333333333,1200.0,0.013888888888888888
2024-10-11 17:00:00,10.810835606045414,63,8,37,0 days 00:30:00,0.035,1057.142857142857,0.012235449735449735
2024-10-11 17:30:00,11.587247528705921,66,5,34,0 days 00:30:00,0.03666666666666667,927.2727272727273,0.010732323232323232
2024-10-11 18:00:00,0.0,0,0,100,0 days 00:30:00,0.0,,
2024-10-11 18:30:00,0.22124404197042877,3,4,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-10-11 19:00:00,0.5023108216765139,6,9,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-10-11 19:30:00,1.2737179405995813,9,7,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-10-11 20:00:00,1.965710695682143,12,9,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-10-11 20:30:00,2.621815796535712,15,7,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-10-11 21:00:00,2.8223920220207126,18,7,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-10-11 21:30:00,3.334023503091791,21,4,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-10-11 22:00:00,4.0975531098725355,24,5,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-10-11 22:30:00,4.749920462646971,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-11 23:00:00,4.749920462646971,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-11 23:30:00,4.749920462646971,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-12 00:00:00,4.749920462646971,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-12 00:30:00,4.749920462646971,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-12 01:00:00,4.749920462646971,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-12 01:30:00,4.749920462646971,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-12 02:00:00,4.749920462646971,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-12 02:30:00,4.749920462646971,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-12 03:00:00,4.749920462646971,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-12 03:30:00,4.749920462646971,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-12 04:00:00,4.749920462646971,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-12 04:30:00,4.749920462646971,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-12 05:00:00,4.749920462646971,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-12 05:30:00,4.749920462646971,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-12 06:00:00,5.534724780116424,30,4,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-10-12 06:30:00,0.0,0,0,100,0 days 00:30:00,0.0,,
2024-10-12 07:00:00,0.28396053056423043,3,3,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-10-12 07:30:00,0.7252056031001415,6,9,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-10-12 08:00:00,1.3538753668982628,9,6,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-10-12 08:30:00,1.7067867280995483,12,2,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-10-12 09:00:00,2.1414702418868954,15,3,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-10-12 09:30:00,2.5591438577802847,18,2,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-10-12 10:00:00,3.336500382210028,21,3,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-10-12 10:30:00,3.9902353378182287,24,9,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-10-12 11:00:00,4.501136828686548,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-12 11:30:00,4.7072065211187075,30,1,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-10-12 12:00:00,5.268676308121512,33,8,67,0 days 00:30:00,0.018333333333333333,3654.5454545454545,0.0422979797979798
2024-10-12 12:30:00,5.894385480818031,36,5,64,0 days 00:30:00,0.02,3200.0,0.037037037037037035
2024-10-12 13:00:00,6.360018410120742,39,2,61,0 days 00:30:00,0.021666666666666667,2815.3846153846152,0.03258547008547008
2024-10-12 13:30:00,6.811572963979767,42,7,58,0 days 00:30:00,0.023333333333333334,2485.714285714286,0.02876984126984127
2024-10-12 14:00:00,7.465677780740387,45,8,55,0 days 00:30:00,0.025,2200.0,0.02546296296296296
2024-10-12 14:30:00,7.771614648058251,48,9,52,0 days 00:30:00,0.02666666666666667,1949.9999999999998,0.02256944444444444
2024-10-12 15:00:00,8.044584654762117,51,1,49,0 days 00:30:00,0.028333333333333332,1729.4117647058824,0.020016339869281047
2024-10-12 15:30:00,8.305432694426218,54,7,46,0 days 00:30:00,0.03,1533.3333333333335,0.017746913580246916
2024-10-12 16:00:00,9.096014197408344,57,1,43,0 days 00:30:00,0.03166666666666667,1357.8947368421052,0.015716374269005847
2024-10-12 16:30:00,9.851548001100085,60,7,40,0 days 00:30:00,0.03333333333333333,1200.0,0.013888888888888888
2024-10-12 17:00:00,10.061321773717346,63,7,37,0 days 00:30:00,0.035,1057.142857142857,0.012235449735449735
2024-10-12 17:30:00,10.426782723951774,66,5,34,0 days 00:30:00,0.03666666666666667,927.2727272727273,0.010732323232323232
2024-10-12 18:00:00,0.0,0,0,100,0 days 00:30:00,0.0,,
2024-10-12 18:30:00,0.3071039202293266,3,9,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-10-12 19:00:00,0.8370064709318403,6,1,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-10-12 19:30:00,1.3066877966064938,9,9,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-10-12 20:00:00,1.90948800727545,12,3,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-10-12 20:30:00,2.140844215409603,15,3,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-10-12 21:00:00,2.562581920396171,18,4,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-10-12 21:30:00,3.107191202854956,21,9,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-10-12 22:00:00,3.4956397117574736,24,9,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-10-12 22:30:00,4.077509990797433,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-12 23:00:00,4.077509990797433,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-12 23:30:00,4.077509990797433,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-13 00:00:00,4.077509990797433,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-13 00:30:00,4.077509990797433,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-13 01:00:00,4.077509990797433,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-13 01:30:00,4.077509990797433,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-13 02:00:00,4.077509990797433,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-13 02:30:00,4.077509990797433,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-13 03:00:00,4.077509990797433,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-13 03:30:00,4.077509990797433,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-13 04:00:00,4.077509990797433,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-13 04:30:00,4.077509990797433,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-13 05:00:00,4.077509990797433,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-13 05:30:00,4.077509990797433,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-13 06:00:00,4.834753792434708,30,7,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-10-13 06:30:00,0.0,0,2,100,0 days 00:30:00,0.0,,
2024-10-13 07:00:00,0.5130560813813978,3,8,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-10-13 07:30:00,1.284994817160959,6,1,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-10-13 08:00:00,1.6027519985317282,9,4,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-10-13 08:30:00,1.9695478695720807,12,7,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-10-13 09:00:00,2.7693617392660927,15,9,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-10-13 09:30:00,3.319558334837617,18,1,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-10-13 10:00:00,4.113530786518804,21,1,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-10-13 10:30:00,4.378302615100706,24,2,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-10-13 11:00:00,4.9074519904131755,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-13 11:30:00,5.252780025703721,30,7,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-10-13 12:00:00,6.038965588679365,33,9,67,0 days 00:30:00,0.018333333333333333,3654.5454545454545,0.0422979797979798
2024-10-13 12:30:00,6.371309909468129,36,5,64,0 days 00:30:00,0.02,3200.0,0.037037037037037035
2024-10-13 13:00:00,7.0122035348561385,39,8,61,0 days 00:30:00,0.021666666666666667,2815.3846153846152,0.03258547008547008
2024-10-13 13:30:00,7.362414076250207,42,6,58,0 days 00:30:00,0.023333333333333334,2485.714285714286,0.02876984126984127
2024-10-13 14:00:00,8.025077705945721,45,9,55,0 days 00:30:00,0.025,2200.0,0.02546296296296296
2024-10-13 14:30:00,8.68388740607256,48,3,52,0 days 00:30:00,0.02666666666666667,1949.9999999999998,0.02256944444444444
2024-10-13 15:00:00,9.200408707898106,51,5,49,0 days 00:30:00,0.028333333333333332,1729.4117647058824,0.020016339869281047
2024-10-13 15:30:00,9.56549275622882,54,8,46,0 days 00:30:00,0.03,1533.3333333333335,0.017746913580246916
2024-10-13 16:00:00,9.795848890563244,57,7,43,0 days 00:30:00,0.03166666666666667,1357.8947368421052,0.015716374269005847
2024-10-13 16:30:00,10.085502625694371,60,7,40,0 days 00:30:00,0.03333333333333333,1200.0,0.013888888888888888
2024-10-13 17:00:00,10.581586944142792,63,6,37,0 days 00:30:00,0.035,1057.142857142857,0.012235449735449735
2024-10-13 17:30:00,10.969975419730968,66,5,34,0 days 00:30:00,0.03666666666666667,927.2727272727273,0.010732323232323232
2024-10-13 18:00:00,0.0,0,0,100,0 days 00:30:00,0.0,,
2024-10-13 18:30:00,0.47874424094945367,3,1,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-10-13 19:00:00,0.8840578487610029,6,8,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-10-13 19:30:00,1.5683628264367058,9,6,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-10-13 20:00:00,2.032494192263437,12,6,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-10-13 20:30:00,2.5993939218910542,15,2,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-10-13 21:00:00,2.8102861421800966,18,2,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-10-13 21:30:00,3.2274175162205903,21,9,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-10-13 22:00:00,3.857196816714644,24,2,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-10-13 22:30:00,4.253193798980264,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-13 23:00:00,4.253193798980264,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-13 23:30:00,4.253193798980264,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-14 00:00:00,4.253193798980264,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-14 00:30:00,4.253193798980264,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-14 01:00:00,4.253193798980264,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-14 01:30:00,4.253193798980264,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-14 02:00:00,4.253193798980264,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-14 02:30:00,4.253193798980264,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-14 03:00:00,4.253193798980264,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-14 03:30:00,4.253193798980264,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-14 04:00:00,4.253193798980264,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-14 04:30:00,4.253193798980264,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-14 05:00:00,4.253193798980264,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-14 05:30:00,4.253193798980264,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-14 06:00:00,4.756941639049397,30,6,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-10-14 06:30:00,0.0,0,0,100,0 days 00:30:00,0.0,,
2024-10-14 07:00:00,0.47298619723827867,3,7,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-10-14 07:30:00,0.9266123776055966,6,6,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-10-14 08:00:00,1.2542439301869903,9,5,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-10-14 08:30:00,1.7244534989318254,12,1,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-10-14 09:00:00,2.2251830729821753,15,5,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-10-14 09:30:00,2.977261215337383,18,2,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-10-14 10:00:00,3.642737529480579,21,2,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-10-14 10:30:00,4.2152553767368355,24,8,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-10-14 11:00:00,4.494262062960176,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-14 11:30:00,4.711356233684196,30,3,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-10-14 12:00:00,5.435793344518297,33,8,67,0 days 00:30:00,0.018333333333333333,3654.5454545454545,0.0422979797979798
2024-10-14 12:30:00,6.22143563693117,36,5,64,0 days 00:30:00,0.02,3200.0,0.037037037037037035
2024-10-14 13:00:00,6.69163677453778,39,9,61,0 days 00:30:00,0.021666666666666667,2815.3846153846152,0.03258547008547008
2024-10-14 13:30:00,7.084397439449288,42,7,58,0 days 00:30:00,0.023333333333333334,2485.714285714286,0.02876984126984127
2024-10-14 14:00:00,7.646351700426484,45,8,55,0 days 00:30:00,0.025,2200.0,0.02546296296296296
2024-10-14 14:30:00,8.271557474558382,48,1,52,0 days 00:30:00,0.02666666666666667,1949.9999999999998,0.02256944444444444
2024-10-14 15:00:00,8.527287432191718,51,7,49,0 days 00:30:00,0.028333333333333332,1729.4117647058824,0.020016339869281047
2024-10-14 15:30:00,8.792967115027823,54,4,46,0 days 00:30:00,0.03,1533.3333333333335,0.017746913580246916
2024-10-14 16:00:00,9.395141002538479,57,5,43,0 days 00:30:00,0.03166666666666667,1357.8947368421052,0.015716374269005847
2024-10-14 16:30:00,9.720738209863338,60,7,40,0 days 00:30:00,0.03333333333333333,1200.0,0.013888888888888888
2024-10-14 17:00:00,10.499903211075145,63,8,37,0 days 00:30:00,0.035,1057.142857142857,0.012235449735449735
2024-10-14 17:30:00,11.071614356585167,66,6,34,0 days 00:30:00,0.03666666666666667,927.2727272727273,0.010732323232323232
2024-10-14 18:00:00,0.0,0,2,100,0 days 00:30:00,0.0,,
2024-10-14 18:30:00,0.22377558756099536,3,2,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-10-14 19:00:00,0.7882818808085309,6,9,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-10-14 19:30:00,1.1022555716031066,9,3,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-10-14 20:00:00,1.3224640499144182,12,4,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-10-14 20:30:00,1.9657724564008252,15,3,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-10-14 21:00:00,2.607001172099849,18,7,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-10-14 21:30:00,3.2261865469954643,21,7,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-10-14 22:00:00,4.0004733361043545,24,4,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-10-14 22:30:00,4.372825727033628,27,8,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-14 23:00:00,4.372825727033628,27,8,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-14 23:30:00,4.372825727033628,27,8,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-15 00:00:00,4.372825727033628,27,8,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-15 00:30:00,4.372825727033628,27,8,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-15 01:00:00,4.372825727033628,27,8,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-15 01:30:00,4.372825727033628,27,8,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-15 02:00:00,4.372825727033628,27,8,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-15 02:30:00,4.372825727033628,27,8,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-15 03:00:00,4.372825727033628,27,8,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-15 03:30:00,4.372825727033628,27,8,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-15 04:00:00,4.372825727033628,27,8,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-15 04:30:00,4.372825727033628,27,8,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-15 05:00:00,4.372825727033628,27,8,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-15 05:30:00,4.372825727033628,27,8,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-15 06:00:00,5.100885013488721,30,8,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-10-15 06:30:00,0.0,0,3,100,0 days 00:30:00,0.0,,
2024-10-15 07:00:00,0.6806110242790069,3,4,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-10-15 07:30:00,0.9949337869900126,6,4,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-10-15 08:00:00,1.3125679252699938,9,8,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-10-15 08:30:00,1.7317285328456804,12,8,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-10-15 09:00:00,2.2944086574468043,15,8,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-10-15 09:30:00,2.886091414282938,18,8,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-10-15 10:00:00,3.278957473316937,21,9,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-10-15 10:30:00,4.052758349080632,24,4,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-10-15 11:00:00,4.639764379767081,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-15 11:30:00,5.00141102608011,30,2,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-10-15 12:00:00,5.291701753054007,33,9,67,0 days 00:30:00,0.018333333333333333,3654.5454545454545,0.0422979797979798
2024-10-15 12:30:00,5.919775541993961,36,6,64,0 days 00:30:00,0.02,3200.0,0.037037037037037035
2024-10-15 13:00:00,6.25538894849757,39,5,61,0 days 00:30:00,0.021666666666666667,2815.3846153846152,0.03258547008547008
2024-10-15 13:30:00,7.03167693410185,42,7,58,0 days 00:30:00,0.023333333333333334,2485.714285714286,0.02876984126984127
2024-10-15 14:00:00,7.755343053703015,45,4,55,0 days 00:30:00,0.025,2200.0,0.02546296296296296
2024-10-15 14:30:00,8.34986749817072,48,9,52,0 days 00:30:00,0.02666666666666667,1949.9999999999998,0.02256944444444444
2024-10-15 15:00:00,8.789416186285825,51,7,49,0 days 00:30:00,0.028333333333333332,1729.4117647058824,0.020016339869281047
2024-10-15 15:30:00,9.097605080773725,54,4,46,0 days 00:30:00,0.03,1533.3333333333335,0.017746913580246916
2024-10-15 16:00:00,9.650761844388043,57,7,43,0 days 00:30:00,0.03166666666666667,1357.8947368421052,0.015716374269005847
2024-10-15 16:30:00,10.054846365517648,60,5,40,0 days 00:30:00,0.03333333333333333,1200.0,0.013888888888888888
2024-10-15 17:00:00,10.58591861788298,63,5,37,0 days 00:30:00,0.035,1057.142857142857,0.012235449735449735
2024-10-15 17:30:00,11.02638976353658,66,3,34,0 days 00:30:00,0.03666666666666667,927.2727272727273,0.010732323232323232
2024-10-15 18:00:00,0.0,0,2,100,0 days 00:30:00,0.0,,
2024-10-15 18:30:00,0.4153371833087195,3,4,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-10-15 19:00:00,0.7233338109651848,6,3,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-10-15 19:30:00,1.3250082684684221,9,3,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-10-15 20:00:00,1.860062147564809,12,8,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-10-15 20:30:00,2.657151203023573,15,3,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-10-15 21:00:00,2.860776097246101,18,6,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-10-15 21:30:00,3.4551059037205025,21,3,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-10-15 22:00:00,4.120194211025688,24,3,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-10-15 22:30:00,4.895394428808238,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-15 23:00:00,4.895394428808238,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-15 23:30:00,4.895394428808238,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-16 00:00:00,4.895394428808238,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-16 00:30:00,4.895394428808238,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-16 01:00:00,4.895394428808238,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-16 01:30:00,4.895394428808238,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-16 02:00:00,4.895394428808238,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-16 02:30:00,4.895394428808238,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-16 03:00:00,4.895394428808238,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-16 03:30:00,4.895394428808238,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-16 04:00:00,4.895394428808238,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-16 04:30:00,4.895394428808238,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-16 05:00:00,4.895394428808238,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
